Car Count,Vehicle ID,Name,Model,Year,Stock Number,Mileage,Fuel Type,MPG City,MPG Highway,Vehicle Type,Price
2112,5TDZZ3DC7LS069515,Toyota,Toyota Sienna,2020,8F08SS,91454,Gasoline,19,26,Van / Minivan,"27,999"
2113,5N1AT3BB9MC696563,Nissan,Nissan Rogue,2021,8FK30Y,15643,Gasoline,25,32,Crossover,"28,999"
2114,3GKALVEX5LL138787,GMC,GMC Terrain,2020,8D9DM9,32980,Gasoline,21,26,Crossover,"29,999"
2115,1C4RJFBG8KC707382,Jeep,Jeep Grand Cherokee,2019,8DN7G7,44880,Gasoline,18,25,Crossover,"29,999"
2116,1C4RJFAG3MC527425,Jeep,Jeep Grand Cherokee,2021,8DYXTS,20860,Gasoline,18,25,Crossover,"30,499"
2117,3TMCZ5AN9JM183603,Toyota,Toyota Tacoma,2018,8C8CY7,60347,Gasoline,18,22,Truck,"30,999"
2118,5TDZZ3DCXLS069525,Toyota,Toyota Sienna,2020,8F15VS,63373,Gasoline,19,26,Van / Minivan,"30,999"
2119,19UUB2F42LA002544,Acura,Acura TLX,2020,8F49D6,33377,Gasoline,20,31,Sedan,"31,499"
2120,JTEAAAAH8NJ091933,Toyota,Toyota Venza,2022,8DYGWC,38661,Hybrid,40,37,Sport Utility,"32,499"
2121,1C6RR7LTXMS528223,RAM,RAM 1500 Classic,2021,7VTBLW,64110,Gasoline,15,21,Truck,"32,999"
2122,JTHR9JBH4M2049958,Lexus,Lexus UX,2021,8FXL8P,23411,Hybrid,41,38,Sport Utility,"37,999"
2123,1C6SRFFT9MN719637,RAM,RAM 1500,2021,8F43RT,28077,Gasoline,15,21,Truck,"41,999"
2124,5TFDY5F15LX919771,Toyota,Toyota Tundra 4WD,2020,8F38HL,19219,Gasoline,13,17,Truck,"46,999"
2125,KL8CD6SA3MC717516,Chevrolet,Chevrolet Spark,2021,7T4FL3,59487,Gasoline,30,38,Hatchback,"14,499"
2126,KL8CD6SAXMC721319,Chevrolet,Chevrolet Spark,2021,7V87F4,59507,Gasoline,30,38,Hatchback,"14,499"
2127,3N1CN8EV9LL841424,Nissan,Nissan Versa,2020,7TWK1Q,60849,Gasoline,32,40,Sedan,"15,999"
2128,KMHRB8A33MU066805,Hyundai,Hyundai Venue,2021,7TKDXG,59609,Gasoline,30,33,Crossover,"16,299"
2129,3N1CP5BV5LL527380,Nissan,Nissan Kicks,2020,8C6LSJ,60343,Gasoline,31,36,Crossover,"16,499"
2130,3N1CN8EV6ML864774,Nissan,Nissan Versa,2021,8C467G,60810,Gasoline,32,40,Sedan,"16,499"
2131,3N1CN8EV6ML868582,Nissan,Nissan Versa,2021,7VFHSC,61235,Gasoline,32,40,Sedan,"16,499"
2132,3N1CN8EV2ML885251,Nissan,Nissan Versa,2021,8CJSBF,58869,Gasoline,32,40,Sedan,"16,699"
2133,3KPC24A62ME130375,Hyundai,Hyundai Accent,2021,7T3J9X,59820,Gasoline,33,41,Sedan,"16,699"
2134,5NPD84LF6LH571520,Hyundai,Hyundai Elantra,2020,7TCLSJ,68077,Gasoline,30,40,Sedan,"16,699"
2135,5NPD84LF3LH626439,Hyundai,Hyundai Elantra,2020,7T7TDN,60555,Gasoline,30,40,Sedan,"16,999"
2136,5NPD84LF3LH579249,Hyundai,Hyundai Elantra,2020,7TG7QS,61950,Gasoline,30,40,Sedan,"16,999"
2137,5NPD84LF8LH582535,Hyundai,Hyundai Elantra,2020,7TR1CR,62301,Gasoline,30,40,Sedan,"16,999"
2138,3N1CP5BV6ML482564,Nissan,Nissan Kicks,2021,7VCVDP,57642,Gasoline,31,36,Crossover,"17,499"
2139,KM8K12AA5MU645228,Hyundai,Hyundai Kona,2021,7TN034,60382,Gasoline,27,33,Crossover,"17,499"
2140,1C4PJLDB4KD302184,Jeep,Jeep Cherokee,2019,8FF22X,86337,Gasoline,22,31,Crossover,"17,499"
2141,3N1CP5CV9LL530166,Nissan,Nissan Kicks,2020,8CB7GN,57947,Gasoline,31,36,Crossover,"17,999"
2142,JA4AP4AU7LU025719,Mitsubishi,Mitsubishi Outlander Sport,2020,7T9JV7,59418,Gasoline,24,30,Crossover,"17,999"
2143,3GNCJKSB3LL132284,Chevrolet,Chevrolet Trax,2020,8DWJ8F,59580,Gasoline,26,31,Crossover,"17,999"
2144,3N1AB8CV7MY285069,Nissan,Nissan Sentra,2021,8CLCLD,60568,Gasoline,29,39,Sedan,"18,499"
2145,3N1CP5CV7ML477971,Nissan,Nissan Kicks,2021,7VDCSW,57233,Gasoline,31,36,Crossover,"18,799"
2146,3N1AB8CV8MY269222,Nissan,Nissan Sentra,2021,7V5SMV,58007,Gasoline,29,39,Sedan,"18,799"
2147,1N4BL4BV2LC204906,Nissan,Nissan Altima,2020,7TBVNY,61415,Gasoline,28,39,Sedan,"18,799"
2148,5YFBURHE5KP865198,Toyota,Toyota Corolla,2019,8D4M4Q,38312,Gasoline,28,36,Sedan,"18,999"
2149,3N1AB8CV3MY281780,Nissan,Nissan Sentra,2021,8CSFT2,53406,Gasoline,29,39,Sedan,"18,999"
2150,3VWG57AU6MM005469,Volkswagen,Volkswagen Golf,2021,7VXM7T,58625,Gasoline,29,36,Hatchback,"18,999"
2151,JA4AT3AA4LZ031962,Mitsubishi,Mitsubishi Eclipse Cross,2020,7TSX49,60710,Gasoline,25,28,Crossover,"18,999"
2152,5NPEG4JA5MH075124,Hyundai,Hyundai Sonata,2021,7TYPNS,60718,Gasoline,28,38,Sedan,"18,999"
2153,3VWG57AU7MM002760,Volkswagen,Volkswagen Golf,2021,7V2S02,61252,Gasoline,29,36,Hatchback,"18,999"
2154,5YFEPMAE0MP190820,Toyota,Toyota Corolla,2021,7VYV2L,61892,Gasoline,30,38,Sedan,"18,999"
2155,MAJ6S3KL2LC363597,Ford,Ford Ecosport,2020,7TT3NP,62086,Gasoline,23,29,Crossover,"18,999"
2156,5NPEG4JA3MH070777,Hyundai,Hyundai Sonata,2021,7TKCYY,62471,Gasoline,28,38,Sedan,"18,999"
2157,5YFEPMAE3MP167922,Toyota,Toyota Corolla,2021,7TYKBD,63244,Gasoline,30,38,Sedan,"18,999"
2158,1G1ZD5ST5MF006632,Chevrolet,Chevrolet Malibu,2021,7TKHYD,57712,Gasoline,29,36,Sedan,"19,299"
2159,3N1CP5BV2LL491776,Nissan,Nissan Kicks,2020,8F25BJ,27435,Gasoline,31,36,Crossover,"19,599"
2160,1N4BL4DV8MN343974,Nissan,Nissan Altima,2021,7VTLW6,60094,Gasoline,27,37,Sedan,"19,799"
2161,1G1ZD5STXMF060296,Chevrolet,Chevrolet Malibu,2021,7VJTT7,62770,Gasoline,29,36,Sedan,"19,799"
2162,1G1ZD5ST9MF016595,Chevrolet,Chevrolet Malibu,2021,7TYNBD,63272,Gasoline,29,36,Sedan,"19,799"
2163,1G1ZD5ST5MF026203,Chevrolet,Chevrolet Malibu,2021,7TGM3F,57998,Gasoline,29,36,Sedan,"19,899"
2164,MAJ6S3KL1MC402066,Ford,Ford Ecosport,2021,7VYL5S,59791,Gasoline,23,29,Crossover,"19,999"
2165,1N4BL4DV0MN388150,Nissan,Nissan Altima,2021,7V9VPC,59940,Gasoline,27,37,Sedan,"19,999"
2166,1G1ZD5ST2MF015823,Chevrolet,Chevrolet Malibu,2021,7TF5YB,64218,Gasoline,29,36,Sedan,"19,999"
2167,1VWSA7A3XMC010298,Volkswagen,Volkswagen Passat,2021,7VW41K,60545,Gasoline,24,36,Sedan,"20,499"
2168,1VWSA7A30MC009516,Volkswagen,Volkswagen Passat,2021,7VHXSV,60562,Gasoline,24,36,Sedan,"20,499"
2169,3GNAXUEV0MS138221,Chevrolet,Chevrolet Equinox,2021,7VS058,64914,Gasoline,25,30,Crossover,"20,499"
2170,3N1CP5BV0LL491680,Nissan,Nissan Kicks,2020,8F28BJ,13643,Gasoline,31,36,Crossover,"20,599"
2171,1FMCU9H61LUB18209,Ford,Ford Escape,2020,7T56TY,60537,Gasoline,26,31,Crossover,"20,999"
2172,5XXG14J2XMG045308,Kia,Kia K5,2021,7VDVW4,62166,Gasoline,27,37,Sedan,"20,999"
2173,1C4PJMLB1LD624662,Jeep,Jeep Cherokee,2020,7TWRYG,62890,Gasoline,21,29,Crossover,"20,999"
2174,3VV3B7AX4MM007193,Volkswagen,Volkswagen Tiguan,2021,7TQ4F1,62972,Gasoline,23,29,Sport Utility,"20,999"
2175,KMHC65LC5MU261309,Hyundai,Hyundai Ioniq Hybrid,2021,8F13BJ,21587,Hybrid,58,60,Hatchback,"22,499"
2176,2C4RC1DG3MR538540,Chrysler,Chrysler Voyager,2021,7VTLLQ,61534,Gasoline,19,28,Van / Minivan,"22,499"
2177,4T1G11AK4MU433381,Toyota,Toyota Camry,2021,7VNCHP,57582,Gasoline,28,39,Sedan,"22,799"
2178,1C4PJMDX0KD369124,Jeep,Jeep Cherokee,2019,7VSRY4,58282,Gasoline,19,27,Crossover,"22,799"
2179,3GKALPEV8ML353835,GMC,GMC Terrain,2021,7V2KRG,57564,Gasoline,25,30,Crossover,"22,999"
2180,4T1G11AK2MU539831,Toyota,Toyota Camry,2021,7VTNX9,58340,Gasoline,28,39,Sedan,"22,999"
2181,3GKALPEV0ML329447,GMC,GMC Terrain,2021,7V0L99,58536,Gasoline,25,30,Crossover,"22,999"
2182,5NPEH4J28LH042672,Hyundai,Hyundai Sonata,2020,7VRMM4,60444,Gasoline,27,36,Sedan,"22,999"
2183,JN8AT3BA8MW000435,Nissan,Nissan Rogue,2021,8C4JFL,60445,Gasoline,26,34,Crossover,"23,299"
2184,1N4AA6CV4MC511880,Nissan,Nissan Maxima,2021,8C04DD,61348,Gasoline,20,30,Sedan,"23,299"
2185,3C4NJDCB8MT527963,Jeep,Jeep Compass,2021,7T8N5Q,43878,Gasoline,22,30,Crossover,"23,499"
2186,5N1AT3BAXMC778163,Nissan,Nissan Rogue,2021,8CSWG7,57944,Gasoline,26,34,Crossover,"23,499"
2187,1C4PJMBX8KD433297,Jeep,Jeep Cherokee,2019,8DDBT7,59908,Gasoline,18,24,Crossover,"23,499"
2188,3GKALVEV2LL269092,GMC,GMC Terrain,2020,7T0HDC,61435,Gasoline,25,28,Crossover,"23,499"
2189,2C3CDXBG5MH632552,Dodge,Dodge Charger,2021,7V6VB2,62354,Gasoline,19,30,Sedan,"23,799"
2190,2C3CDXBG3MH624515,Dodge,Dodge Charger,2021,7VRL9V,57701,Gasoline,19,30,Sedan,"23,999"
2191,2C3CDZAG7MH542526,Dodge,Dodge Challenger,2021,7V0C43,58663,Gasoline,19,30,Coupe,"23,999"
2192,2C3CDXBG4MH632316,Dodge,Dodge Charger,2021,7V0SM8,59332,Gasoline,19,30,Sedan,"23,999"
2193,3GNAXXEVXKL208767,Chevrolet,Chevrolet Equinox,2019,8DCDVX,59900,Gasoline,25,30,Crossover,"23,999"
2194,2C4RC1BG5LR285299,Chrysler,Chrysler Pacifica,2020,7TDS71,61941,Gasoline,19,28,Van / Minivan,"23,999"
2195,1C4PJMBX2LD650779,Jeep,Jeep Cherokee,2020,7T1NJ2,70375,Gasoline,18,24,Crossover,"23,999"
2196,2C3CDXBGXMH510821,Dodge,Dodge Charger,2021,7V44RQ,64007,Gasoline,19,30,Sedan,"24,499"
2197,1N4BL4CVXNN355255,Nissan,Nissan Altima,2022,8FYX9Q,28742,Gasoline,27,37,Sedan,"24,999"
2198,JTMF1RFV4LD051044,Toyota,Toyota RAV4,2020,8FCW05,65281,Gasoline,27,34,Crossover,"24,999"
2199,3GNKBCRS2LS570126,Chevrolet,Chevrolet Blazer,2020,7TTLHD,59704,Gasoline,19,26,Crossover,"25,999"
2200,1GNEVLKW1LJ178323,Chevrolet,Chevrolet Traverse,2020,8F5V45,60634,Gasoline,17,25,Sport Utility,"26,499"
2201,5GAEVAKW7KJ230129,Buick,Buick Enclave,2019,8DD8JW,61583,Gasoline,17,25,Sport Utility,"26,899"
2202,1V2HR2CA1MC577762,Volkswagen,Volkswagen Atlas,2021,7VDLVC,57457,Gasoline,16,22,Crossover,"27,499"
2203,1GCGSCEN3M1152479,Chevrolet,Chevrolet Colorado,2021,7TJC58,59871,Gasoline,18,25,Truck,"27,499"
2204,2HKRW1H94LH407258,Honda,Honda CR-V,2020,8DPFGY,61387,Gasoline,28,34,Crossover,"27,499"
2205,2LMPJ6L97KBL16991,Lincoln,Lincoln Nautilus,2019,8D671X,57344,Gasoline,21,26,Sport Utility,"27,999"
2206,1C4RJFBG4KC636584,Jeep,Jeep Grand Cherokee,2019,7V3NT7,59288,Gasoline,18,25,Crossover,"27,999"
2207,1C6RR7LG3MS542287,RAM,RAM 1500 Classic,2021,7V1GYJ,61153,Gasoline,16,23,Truck,"27,999"
2208,1C6RR7TTXMS518338,RAM,RAM 1500 Classic,2021,7V3CVC,57605,Gasoline,15,21,Truck,"29,499"
2209,KM8R44HE0LU121803,Hyundai,Hyundai Palisade,2020,8D786W,66100,Gasoline,19,26,Crossover,"31,499"
2210,1GCRWCEK5MZ245671,Chevrolet,Chevrolet Silverado 1500,2021,7VBCLV,59656,Gasoline,20,23,Truck,"31,999"
2211,1C4RJECG0LC219988,Jeep,Jeep Grand Cherokee,2020,8DT07L,60086,Gasoline,19,26,Crossover,"32,999"
2212,1C4RJFLG4MC699637,Jeep,Jeep Grand Cherokee,2021,7VM3H7,62256,Gasoline,18,25,Crossover,"33,499"
2213,1GYKPCRS7LZ159702,Cadillac,Cadillac XT6,2020,8DW97X,66183,Gasoline,18,25,Sport Utility,"33,499"
2214,1HGCV2F94MA010936,Honda,Honda Accord Sedan,2021,8D1K7K,25667,Gasoline,22,32,Sedan,"33,999"
2215,1GNEVHKW4MJ153656,Chevrolet,Chevrolet Traverse,2021,7VXGS1,43387,Gasoline,17,25,Sport Utility,"33,999"
2216,1FTEW1C84MFB01377,Ford,Ford F-150,2021,7VNTWH,58229,Gasoline,17,24,Truck,"34,999"
2217,1FTEW1E51LFA26283,Ford,Ford F-150,2020,7T95NM,60507,Gasoline,15,21,Truck,"34,999"
2218,3C6RR7KG9NG174000,RAM,RAM 1500 Classic,2022,8DSJMD,40436,Gasoline,16,23,Truck,"35,499"
2219,JTEAAAAH3MJ057994,Toyota,Toyota Venza,2021,8DBG46,62488,Hybrid,40,37,Sport Utility,"35,499"
2220,1C6SRFFT7LN218647,RAM,RAM 1500,2020,8DHJ2Y,60205,Hybrid,19,24,Truck,"36,999"
2221,1C6SRFFT3MN688756,RAM,RAM 1500,2021,8CHJ27,61839,Hybrid,19,24,Truck,"36,999"
2222,1GKKNLLS1MZ219984,GMC,GMC Acadia,2021,8F92G1,40100,Gasoline,19,26,Sport Utility,"37,499"
2223,WA1LXAF72LD002939,Audi,Audi Q7,2020,7TB23M,60998,Hybrid,17,21,Sport Utility,"37,499"
2224,1C4RJKBG3M8106783,Jeep,Jeep Grand Cherokee L,2021,7V08BY,40768,Gasoline,18,25,Sport Utility,"39,999"
2225,1GNSKBKC3LR206202,Chevrolet,Chevrolet Tahoe,2020,8F585W,72974,Flex,15,21,Sport Utility,"39,999"
2226,1GNSCNKD8MR246994,Chevrolet,Chevrolet Tahoe,2021,7VVCG9,66396,Gasoline,16,20,Sport Utility,"47,499"
2227,3KPC24A65ME130578,Hyundai,Hyundai Accent,2021,7V0V29,76742,Gasoline,33,41,Sedan,"15,999"
2228,JN1BJ1AV7MW564076,Nissan,Nissan Rogue Sport,2021,8C1LY5,66093,Gasoline,25,32,Crossover,"17,499"
2229,5NPEG4JAXMH078276,Hyundai,Hyundai Sonata,2021,7TM332,66117,Gasoline,28,38,Sedan,"17,999"
2230,KL7CJPSB6MB333554,Chevrolet,Chevrolet Trax,2021,7V27KM,71497,Gasoline,24,29,Crossover,"17,999"
2231,JN1BJ1CP0KW240981,Nissan,Nissan Rogue Sport,2019,8DSNT9,80105,Gasoline,25,32,Crossover,"18,599"
2232,1G1ZD5ST5MF026699,Chevrolet,Chevrolet Malibu,2021,7TFG63,70656,Gasoline,29,36,Sedan,"18,799"
2233,1G1ZD5ST8MF028365,Chevrolet,Chevrolet Malibu,2021,7THQ08,70693,Gasoline,29,36,Sedan,"18,799"
2234,1G1ZD5ST4MF004645,Chevrolet,Chevrolet Malibu,2021,7TSHH2,73290,Gasoline,29,36,Sedan,"18,799"
2235,ZACNJBABXKPJ89930,Jeep,Jeep Renegade,2019,8CJQ39,61594,Gasoline,21,29,Crossover,"19,299"
2236,5NPE34AF1KH764534,Hyundai,Hyundai Sonata,2019,7VNL38,60627,Gasoline,25,33,Sedan,"19,999"
2237,3GNAXUEV0MS126960,Chevrolet,Chevrolet Equinox,2021,7V49XL,63360,Gasoline,25,30,Crossover,"19,999"
2238,2GNAXUEV2L6223719,Chevrolet,Chevrolet Equinox,2020,7T5ST0,68087,Gasoline,25,30,Crossover,"19,999"
2239,1VWSA7A32MC001028,Volkswagen,Volkswagen Passat,2021,7TQ1D6,71896,Gasoline,24,36,Sedan,"19,999"
2240,5XXG14J21MG047190,Kia,Kia K5,2021,7VKCM8,61253,Gasoline,27,37,Sedan,"20,999"
2241,2GNAXUEV4M6134591,Chevrolet,Chevrolet Equinox,2021,7V04ML,63712,Gasoline,25,30,Crossover,"20,999"
2242,1C4PJMBB6HW633144,Jeep,Jeep Cherokee,2017,8D3R8D,90313,Gasoline,19,25,Crossover,"20,999"
2243,3FA6P0D9XLR152554,Ford,Ford Fusion,2020,7TTL5H,61771,Gasoline,20,29,Sedan,"21,499"
2244,2C4RC1DG6MR505936,Chrysler,Chrysler Voyager,2021,7VG34N,76831,Gasoline,19,28,Van / Minivan,"21,799"
2245,4S3BWAC6XL3006792,Subaru,Subaru Legacy,2020,8FG45F,70164,Gasoline,27,35,Sedan,"22,999"
2246,3N1CP5CV7NL522361,Nissan,Nissan Kicks,2022,8FYY7T,21430,Gasoline,31,36,Crossover,"23,499"
2247,3N1CP5CV1NL522274,Nissan,Nissan Kicks,2022,8F66PN,21759,Gasoline,31,36,Crossover,"23,499"
2248,5N1AT2MV5LC799849,Nissan,Nissan Rogue,2020,7VNDL7,63300,Gasoline,25,32,Crossover,"23,499"
2249,WMZYT5C56K3G90095,Mini,Mini Countryman,2019,8DNDCL,61530,Gasoline,21,30,Hatchback,"23,999"
2250,2C3CDXBG2MH638809,Dodge,Dodge Charger,2021,7VJ6L0,62039,Gasoline,19,30,Sedan,"23,999"
2251,5NMS33AD6LH211744,Hyundai,Hyundai Santa Fe,2020,8DF3TC,46574,Gasoline,22,29,Sport Utility,"24,999"
2252,2LMHJ5AT7KBL02375,Lincoln,Lincoln Lincoln MKT,2019,8F712W,72485,Gasoline,15,21,Sport Utility,"24,999"
2253,2C4RC1BG7MR531254,Chrysler,Chrysler Pacifica,2021,7VJPSD,63404,Gasoline,19,28,Van / Minivan,"25,499"
2254,1GCNCREC4JZ204222,Chevrolet,Chevrolet Silverado 1500,2018,8F61F7,94501,Gasoline,16,23,Truck,"27,999"
2255,4S4BTAAC1N3213104,Subaru,Subaru Outback,2022,8F35ML,18392,Gasoline,26,33,Crossover,"29,999"
2256,1C4RJFAG8LC445026,Jeep,Jeep Grand Cherokee,2020,8FBF27,35122,Gasoline,18,25,Crossover,"31,999"
2257,1C6SRFBT1LN159164,RAM,RAM 1500,2020,8DVMWS,61599,Hybrid,19,24,Truck,"32,999"
2258,1FTEW1E43LFA21402,Ford,Ford F-150,2020,7TH76R,60699,Gasoline,16,22,Truck,"33,999"
2259,3FTTW8F96PRA00305,Ford,Ford Maverick,2023,8FBF20,10514,Gasoline,22,28,Truck,"35,999"
2260,1N6ED1FK9NN648422,Nissan,Nissan Frontier,2022,8F38ML,18330,Gasoline,17,22,Truck,"35,999"
2261,1FBZX2ZM0KKB64249,Ford,Ford Transit Passenger Wagon,2019,7SDB3J,84604,Gasoline,0,0,Van / Minivan,"35,999"
2262,3KPC24A6XLE113256,Hyundai,Hyundai Accent,2020,7TJCL9,58914,Gasoline,33,41,Sedan,"16,199"
2263,3N1CN8EV2ML814499,Nissan,Nissan Versa,2021,8CRW9J,60787,Gasoline,32,40,Sedan,"16,499"
2264,KNDJ23AU8M7752642,Kia,Kia Soul,2021,7TYDYP,60071,Gasoline,29,35,Hatchback,"16,699"
2265,3N1CN8EV7ML831900,Nissan,Nissan Versa,2021,8C36JY,59062,Gasoline,32,40,Sedan,"16,799"
2266,5NPD84LF2LH631468,Hyundai,Hyundai Elantra,2020,7TYXLJ,58298,Gasoline,30,40,Sedan,"16,999"
2267,5NPD84LFXLH565476,Hyundai,Hyundai Elantra,2020,7TVLDH,58649,Gasoline,30,40,Sedan,"16,999"
2268,5NPD84LF6LH624684,Hyundai,Hyundai Elantra,2020,7V01QQ,58773,Gasoline,30,40,Sedan,"16,999"
2269,5NPD84LF4LH632086,Hyundai,Hyundai Elantra,2020,7TH223,59508,Gasoline,30,40,Sedan,"17,299"
2270,JN1BJ1AW1MW660648,Nissan,Nissan Rogue Sport,2021,8CWQCV,63034,Gasoline,24,30,Crossover,"18,799"
2271,JN1BJ1AW3MW420369,Nissan,Nissan Rogue Sport,2021,7VV028,58113,Gasoline,24,30,Crossover,"19,199"
2272,3C4PDCGB6LT272409,Dodge,Dodge Journey,2020,7T4F2F,59889,Gasoline,19,25,Crossover,"19,299"
2273,JN1BJ1CP8KW232627,Nissan,Nissan Rogue Sport,2019,8F409W,46719,Gasoline,25,32,Crossover,"19,999"
2274,1N4BL4EV8LC160535,Nissan,Nissan Altima,2020,7T8S88,60486,Gasoline,28,39,Sedan,"20,699"
2275,5NPE34AF8KH734608,Hyundai,Hyundai Sonata,2019,8DDM8W,61386,Gasoline,25,33,Sedan,"20,999"
2276,5N1AT3BB1MC768856,Nissan,Nissan Rogue,2021,7V6GQY,60529,Gasoline,25,32,Crossover,"23,199"
2277,4S3BWAA61L3012970,Subaru,Subaru Legacy,2020,8FG12Y,23350,Gasoline,27,35,Sedan,"23,699"
2278,2C4RC1BG5MR527347,Chrysler,Chrysler Pacifica,2021,7VTWC9,75985,Gasoline,19,28,Van / Minivan,"25,199"
2279,WBA73AK04M7H63709,BMW,BMW 2 Series,2021,7VY735,60257,Gasoline,23,33,Sedan,"25,799"
2280,1G1ZB5ST1NF211372,Chevrolet,Chevrolet Malibu,2022,8FXL3Q,3870,Gasoline,29,36,Sedan,"25,999"
2281,3CZRU6H59LM704871,Honda,Honda HR-V,2020,8FYK8T,19685,Gasoline,26,31,Crossover,"25,999"
2282,2T3F1RFV8LC073987,Toyota,Toyota RAV4,2020,8F0L21,55570,Gasoline,27,34,Crossover,"26,999"
2283,1C4PJMDX7LD518369,Jeep,Jeep Cherokee,2020,8F2M52,20749,Gasoline,19,27,Crossover,"28,499"
2284,1GNEVHKWXKJ241768,Chevrolet,Chevrolet Traverse,2019,8DTXSY,57990,Gasoline,17,25,Sport Utility,"28,999"
2285,1N6BF0KM5LN806038,Nissan,Nissan NV Cargo,2020,8FG40V,62536,Gasoline,0,0,Cargo Van,"28,999"
2286,1C6RR7TT5MS535273,RAM,RAM 1500 Classic,2021,7VVT4Y,62112,Gasoline,15,21,Truck,"29,499"
2287,1GKKNKLS8LZ211082,GMC,GMC Acadia,2020,8F6X16,23220,Gasoline,19,27,Sport Utility,"30,499"
2288,KMHRB8A39MU065335,Hyundai,Hyundai Venue,2021,7T3WCK,58517,Gasoline,30,33,Crossover,"16,299"
2289,1G1ZB5ST5KF217722,Chevrolet,Chevrolet Malibu,2019,8FCMD3,63714,Gasoline,29,36,Sedan,"17,299"
2290,JA4AS3AA5LZ033447,Mitsubishi,Mitsubishi Eclipse Cross,2020,7T64DB,60107,Gasoline,26,29,Crossover,"17,699"
2291,1G1ZD5ST4LF124623,Chevrolet,Chevrolet Malibu,2020,7TM6BC,62080,Gasoline,29,36,Sedan,"17,999"
2292,5YFEPMAE3MP166074,Toyota,Toyota Corolla,2021,7T7KRB,64350,Gasoline,30,38,Sedan,"18,699"
2293,1N4BL4BV1MN300970,Nissan,Nissan Altima,2021,7THB48,59113,Gasoline,28,39,Sedan,"18,999"
2294,1G1ZD5ST2MF004613,Chevrolet,Chevrolet Malibu,2021,7TSHD5,59172,Gasoline,29,36,Sedan,"18,999"
2295,5YFEPMAE8MP182108,Toyota,Toyota Corolla,2021,7TKY85,63216,Gasoline,30,38,Sedan,"18,999"
2296,1FMCU0H67LUB43255,Ford,Ford Escape,2020,7TQHSD,61791,Gasoline,27,33,Crossover,"19,499"
2297,KL4CJESM4NB508226,Buick,Buick Encore,2022,8DP381,15190,Gasoline,23,30,Crossover,"23,499"
2298,KNDP6CAC1L7737758,Kia,Kia Sportage,2020,8F4B3B,37003,Gasoline,22,26,Crossover,"23,999"
2299,3GKALMEV7LL305725,GMC,GMC Terrain,2020,8F6X10,21716,Gasoline,26,30,Crossover,"25,999"
2300,JA4ATWAA2NZ048974,Mitsubishi,Mitsubishi Eclipse Cross,2022,8F67F7,15267,Gasoline,25,26,Crossover,"26,999"
2301,1V2HR2CA8MC549408,Volkswagen,Volkswagen Atlas,2021,8CSF6Y,61677,Gasoline,16,22,Crossover,"26,999"
2302,5J8YD4H34LL011634,Acura,Acura MDX,2020,8D00KN,61501,Gasoline,19,26,Sport Utility,"27,499"
2303,WDC0G4KB4KF602847,Mercedes-Benz,Mercedes-Benz GLC,2019,7SG79P,60024,Gasoline,22,27,Sport Utility,"29,999"
2304,1N6ED0EB3MN718233,Nissan,Nissan Frontier,2021,8F67F5,28043,Gasoline,17,23,Truck,"30,699"
2305,2C3CDXJG6MH622341,Dodge,Dodge Charger,2021,8FYK3S,10264,Gasoline,18,27,Sedan,"33,999"
2306,1C4RJFAG8MC744713,Jeep,Jeep Grand Cherokee,2021,8DGH9D,10160,Gasoline,18,25,Crossover,"34,999"
2307,1C4PJMBX5ND536746,Jeep,Jeep Cherokee,2022,8F6Y01,4736,Gasoline,18,24,Crossover,"37,999"
2308,4S4BTGPD0P3134271,Subaru,Subaru Outback,2023,8F4B7B,1041,Gasoline,22,29,Crossover,"39,999"
2309,3KPC24A61LE103845,Hyundai,Hyundai Accent,2020,7T02TQ,74711,Gasoline,33,41,Sedan,"16,699"
2310,3N1CN8EVXML846732,Nissan,Nissan Versa,2021,7VMYQV,61897,Gasoline,32,40,Sedan,"17,699"
2311,3C4PDCAB7LT273464,Dodge,Dodge Journey,2020,7T6GJ6,62188,Gasoline,19,25,Crossover,"19,699"
2312,1G1ZD5ST5MF067396,Chevrolet,Chevrolet Malibu,2021,7V2NJJ,62578,Gasoline,29,36,Sedan,"19,699"
2313,5YFEPMAE1MP185495,Toyota,Toyota Corolla,2021,7T5Q0L,67689,Gasoline,30,38,Sedan,"19,699"
2314,3FA6P0LU9KR116505,Ford,Ford Fusion Hybrid,2019,8F771S,75993,Hybrid,43,41,Sedan,"19,699"
2315,KM8K1CAA7MU634351,Hyundai,Hyundai Kona,2021,7TQMG0,56485,Gasoline,25,30,Crossover,"19,999"
2316,1VWSA7A32MC012126,Volkswagen,Volkswagen Passat,2021,7VFYYD,62973,Gasoline,24,36,Sedan,"20,699"
2317,3VWC57BU3MM036952,Volkswagen,Volkswagen Jetta,2021,7VTRBY,66467,Gasoline,29,39,Sedan,"21,499"
2318,3C4NJDBB9LT197248,Jeep,Jeep Compass,2020,8DT653,62079,Gasoline,22,31,Crossover,"21,699"
2319,5N1AT2MV3JC844736,Nissan,Nissan Rogue,2018,8FBC84,63072,Gasoline,25,32,Crossover,"21,699"
2320,1G1ZD5ST4MF025270,Chevrolet,Chevrolet Malibu,2021,7TFK1D,60492,Gasoline,29,36,Sedan,"22,699"
2321,1G1ZD5ST6MF052177,Chevrolet,Chevrolet Malibu,2021,7V87BM,56404,Gasoline,29,36,Sedan,"22,999"
